Batch_ID,Product,Production_Line,Batch_Date,Month_Year,Quarter,Shift,Supervisor,Batch_Size_kg,Raw_Material_Lot,Batch_Status,QC_Release_Date
BCH-2023-0649,Jackfruit Chips,Line A,2024-11-20 00:00:00,Nov-2024,Q4-2024,Morning,Ramesh K.,237.7,RM-2648,Rejected,
BCH-2023-0650,Okra Chips,Line B,2024-11-21 00:00:00,Nov-2024,Q4-2024,Afternoon,Priya S.,614.0,RM-2649,Released,2024-11-24 00:00:00
BCH-2023-0651,Roasted Corn,Line C,2024-11-23 00:00:00,Nov-2024,Q4-2024,Night,Anand M.,363.8,RM-2650,Released,2024-11-25 00:00:00
BCH-2023-0652,Chickpea Snacks,Line D,2024-11-26 00:00:00,Nov-2024,Q4-2024,Morning,Sagar A.,412.2,RM-2651,Released,2024-11-29 00:00:00
BCH-2023-0653,Banana Chips,Line E,2024-11-27 00:00:00,Nov-2024,Q4-2024,Afternoon,Divya N.,442.2,RM-2652,Released,2024-11-28 00:00:00
BCH-2023-0654,Sweet Potato Chips,Line F,2024-11-28 00:00:00,Nov-2024,Q4-2024,Night,Karthik V.,205.3,RM-2653,Released,2024-12-01 00:00:00
BCH-2023-0655,Masala Peanuts,Line A,2024-12-01 00:00:00,Dec-2024,Q4-2024,Morning,Meena R.,298.7,RM-2654,Hold – OOS,
BCH-2023-0656,Tapioca Crisps,Line B,2024-12-04 00:00:00,Dec-2024,Q4-2024,Afternoon,Suresh B.,294.8,RM-2655,Hold – OOS,
BCH-2023-0657,Jackfruit Chips,Line C,2024-12-11 00:00:00,Dec-2024,Q4-2024,Night,Ramesh K.,465.9,RM-2656,Released,2024-12-14 00:00:00
BCH-2023-0658,Okra Chips,Line D,2024-12-16 00:00:00,Dec-2024,Q4-2024,Morning,Priya S.,334.7,RM-2657,Hold – OOS,
BCH-2023-0659,Roasted Corn,Line E,2024-12-21 00:00:00,Dec-2024,Q4-2024,Afternoon,Anand M.,250.4,RM-2658,Released,2024-12-24 00:00:00
BCH-2023-0660,Chickpea Snacks,Line F,2024-12-23 00:00:00,Dec-2024,Q4-2024,Night,Sagar A.,349.6,RM-2659,Rejected,
BCH-2023-0661,Banana Chips,Line A,2024-12-24 00:00:00,Dec-2024,Q4-2024,Morning,Divya N.,422.6,RM-2660,Released,2024-12-27 00:00:00
BCH-2023-0662,Sweet Potato Chips,Line B,2024-12-25 00:00:00,Dec-2024,Q4-2024,Afternoon,Karthik V.,181.8,RM-2661,Released,2024-12-26 00:00:00
BCH-2023-0663,Masala Peanuts,Line C,2024-12-27 00:00:00,Dec-2024,Q4-2024,Night,Meena R.,599.6,RM-2662,Hold – OOS,
BCH-2023-0664,Tapioca Crisps,Line D,2024-12-28 00:00:00,Dec-2024,Q4-2024,Morning,Suresh B.,516.8,RM-2663,Released,2024-12-31 00:00:00
BCH-2023-0665,Jackfruit Chips,Line E,2024-12-29 00:00:00,Dec-2024,Q4-2024,Afternoon,Ramesh K.,259.3,RM-2664,Released,2024-12-31 00:00:00
BCH-2023-0666,Okra Chips,Line F,2024-12-30 00:00:00,Dec-2024,Q4-2024,Night,Priya S.,564.7,RM-2665,Released,2025-01-02 00:00:00
BCH-2023-0667,Roasted Corn,Line A,2025-01-06 00:00:00,Jan-2025,Q1-2025,Morning,Anand M.,241.2,RM-2666,Released,2025-01-09 00:00:00
BCH-2023-0668,Chickpea Snacks,Line B,2025-01-07 00:00:00,Jan-2025,Q1-2025,Afternoon,Sagar A.,296.9,RM-2667,Released,2025-01-10 00:00:00
BCH-2023-0669,Banana Chips,Line C,2025-01-09 00:00:00,Jan-2025,Q1-2025,Night,Divya N.,264.9,RM-2668,Hold – OOS,
BCH-2023-0670,Sweet Potato Chips,Line D,2025-01-10 00:00:00,Jan-2025,Q1-2025,Morning,Karthik V.,549.9,RM-2669,Released,2025-01-12 00:00:00
BCH-2023-0671,Masala Peanuts,Line E,2025-01-11 00:00:00,Jan-2025,Q1-2025,Afternoon,Meena R.,259.7,RM-2670,Hold – OOS,
BCH-2023-0672,Tapioca Crisps,Line F,2025-01-12 00:00:00,Jan-2025,Q1-2025,Night,Suresh B.,291.9,RM-2671,Released,2025-01-14 00:00:00
BCH-2023-0673,Jackfruit Chips,Line A,2025-01-13 00:00:00,Jan-2025,Q1-2025,Morning,Ramesh K.,504.7,RM-2672,Hold – OOS,
BCH-2023-0674,Okra Chips,Line B,2025-01-18 00:00:00,Jan-2025,Q1-2025,Afternoon,Priya S.,410.6,RM-2673,Released,2025-01-20 00:00:00
BCH-2023-0675,Roasted Corn,Line C,2025-01-19 00:00:00,Jan-2025,Q1-2025,Night,Anand M.,274.3,RM-2674,Hold – OOS,
BCH-2023-0676,Chickpea Snacks,Line D,2025-01-20 00:00:00,Jan-2025,Q1-2025,Morning,Sagar A.,355.6,RM-2675,Released,2025-01-22 00:00:00
BCH-2023-0677,Banana Chips,Line E,2025-01-22 00:00:00,Jan-2025,Q1-2025,Afternoon,Divya N.,360.4,RM-2676,Released,2025-01-23 00:00:00
BCH-2023-0678,Sweet Potato Chips,Line F,2025-01-23 00:00:00,Jan-2025,Q1-2025,Night,Karthik V.,465.5,RM-2677,Hold – OOS,
BCH-2023-0679,Masala Peanuts,Line A,2025-01-24 00:00:00,Jan-2025,Q1-2025,Morning,Meena R.,381.6,RM-2678,Released,2025-01-27 00:00:00
BCH-2023-0680,Tapioca Crisps,Line B,2025-01-26 00:00:00,Jan-2025,Q1-2025,Afternoon,Suresh B.,487.0,RM-2679,Released,2025-01-28 00:00:00
BCH-2023-0681,Jackfruit Chips,Line C,2025-01-27 00:00:00,Jan-2025,Q1-2025,Night,Ramesh K.,405.4,RM-2680,Released,2025-01-29 00:00:00
BCH-2023-0682,Okra Chips,Line D,2025-01-28 00:00:00,Jan-2025,Q1-2025,Morning,Priya S.,384.8,RM-2681,Released,2025-01-31 00:00:00
BCH-2023-0683,Roasted Corn,Line E,2025-01-30 00:00:00,Jan-2025,Q1-2025,Afternoon,Anand M.,218.9,RM-2682,Rejected,
BCH-2023-0684,Chickpea Snacks,Line F,2025-02-01 00:00:00,Feb-2025,Q1-2025,Night,Sagar A.,324.4,RM-2683,Released,2025-02-04 00:00:00
BCH-2023-0685,Banana Chips,Line A,2025-02-02 00:00:00,Feb-2025,Q1-2025,Morning,Divya N.,259.3,RM-2684,Released,2025-02-05 00:00:00
BCH-2023-0686,Sweet Potato Chips,Line B,2025-02-03 00:00:00,Feb-2025,Q1-2025,Afternoon,Karthik V.,263.1,RM-2685,Released,2025-02-05 00:00:00
BCH-2023-0687,Masala Peanuts,Line C,2025-02-04 00:00:00,Feb-2025,Q1-2025,Night,Meena R.,612.8,RM-2686,Released,2025-02-07 00:00:00
BCH-2023-0688,Tapioca Crisps,Line D,2025-02-05 00:00:00,Feb-2025,Q1-2025,Morning,Suresh B.,565.7,RM-2687,Released,2025-02-06 00:00:00
BCH-2023-0689,Jackfruit Chips,Line E,2025-02-06 00:00:00,Feb-2025,Q1-2025,Afternoon,Ramesh K.,232.4,RM-2688,Released,2025-02-08 00:00:00
BCH-2023-0690,Okra Chips,Line F,2025-02-07 00:00:00,Feb-2025,Q1-2025,Night,Priya S.,497.1,RM-2689,Released,2025-02-08 00:00:00
BCH-2023-0691,Roasted Corn,Line A,2025-02-10 00:00:00,Feb-2025,Q1-2025,Morning,Anand M.,278.8,RM-2690,Released,2025-02-12 00:00:00
BCH-2023-0692,Chickpea Snacks,Line B,2025-02-11 00:00:00,Feb-2025,Q1-2025,Afternoon,Sagar A.,427.3,RM-2691,Released,2025-02-14 00:00:00
BCH-2023-0693,Banana Chips,Line C,2025-02-12 00:00:00,Feb-2025,Q1-2025,Night,Divya N.,199.6,RM-2692,Released,2025-02-13 00:00:00
BCH-2023-0694,Sweet Potato Chips,Line D,2025-02-13 00:00:00,Feb-2025,Q1-2025,Morning,Karthik V.,249.3,RM-2693,Released,2025-02-15 00:00:00
BCH-2023-0695,Masala Peanuts,Line E,2025-02-14 00:00:00,Feb-2025,Q1-2025,Afternoon,Meena R.,424.3,RM-2694,Released,2025-02-15 00:00:00
BCH-2023-0696,Tapioca Crisps,Line F,2025-02-15 00:00:00,Feb-2025,Q1-2025,Night,Suresh B.,300.3,RM-2695,Released,2025-02-17 00:00:00
BCH-2023-0697,Jackfruit Chips,Line A,2025-02-16 00:00:00,Feb-2025,Q1-2025,Morning,Ramesh K.,572.8,RM-2696,Hold – OOS,
BCH-2023-0698,Okra Chips,Line B,2025-02-17 00:00:00,Feb-2025,Q1-2025,Afternoon,Priya S.,560.6,RM-2697,Released,2025-02-20 00:00:00
BCH-2023-0699,Roasted Corn,Line C,2025-02-18 00:00:00,Feb-2025,Q1-2025,Night,Anand M.,584.8,RM-2698,Released,2025-02-19 00:00:00
BCH-2023-0700,Chickpea Snacks,Line D,2025-02-19 00:00:00,Feb-2025,Q1-2025,Morning,Sagar A.,429.3,RM-2699,Released,2025-02-20 00:00:00
BCH-2023-0701,Banana Chips,Line E,2025-02-20 00:00:00,Feb-2025,Q1-2025,Afternoon,Divya N.,509.8,RM-2700,Released,2025-02-23 00:00:00
BCH-2023-0702,Sweet Potato Chips,Line F,2025-02-21 00:00:00,Feb-2025,Q1-2025,Night,Karthik V.,204.8,RM-2701,Released,2025-02-22 00:00:00
BCH-2023-0703,Masala Peanuts,Line A,2025-02-23 00:00:00,Feb-2025,Q1-2025,Morning,Meena R.,581.0,RM-2702,Released,2025-02-24 00:00:00
BCH-2023-0704,Tapioca Crisps,Line B,2025-02-28 00:00:00,Feb-2025,Q1-2025,Afternoon,Suresh B.,458.2,RM-2703,Released,2025-03-01 00:00:00
BCH-2023-0705,Jackfruit Chips,Line C,2025-03-01 00:00:00,Mar-2025,Q1-2025,Night,Ramesh K.,223.7,RM-2704,Released,2025-03-02 00:00:00
BCH-2023-0706,Okra Chips,Line D,2025-03-02 00:00:00,Mar-2025,Q1-2025,Morning,Priya S.,343.6,RM-2705,Released,2025-03-05 00:00:00
BCH-2023-0707,Roasted Corn,Line E,2025-03-03 00:00:00,Mar-2025,Q1-2025,Afternoon,Anand M.,552.3,RM-2706,Released,2025-03-05 00:00:00
BCH-2023-0708,Chickpea Snacks,Line F,2025-03-04 00:00:00,Mar-2025,Q1-2025,Night,Sagar A.,283.4,RM-2707,Released,2025-03-06 00:00:00
BCH-2023-0709,Banana Chips,Line A,2025-03-07 00:00:00,Mar-2025,Q1-2025,Morning,Divya N.,541.3,RM-2708,Released,2025-03-09 00:00:00
BCH-2023-0710,Sweet Potato Chips,Line B,2025-03-08 00:00:00,Mar-2025,Q1-2025,Afternoon,Karthik V.,238.1,RM-2709,Released,2025-03-11 00:00:00
BCH-2023-0711,Masala Peanuts,Line C,2025-03-09 00:00:00,Mar-2025,Q1-2025,Night,Meena R.,334.3,RM-2710,Released,2025-03-11 00:00:00
BCH-2023-0712,Tapioca Crisps,Line D,2025-03-16 00:00:00,Mar-2025,Q1-2025,Morning,Suresh B.,436.0,RM-2711,Hold – OOS,
BCH-2023-0713,Jackfruit Chips,Line E,2025-03-18 00:00:00,Mar-2025,Q1-2025,Afternoon,Ramesh K.,464.5,RM-2712,Released,2025-03-20 00:00:00
BCH-2023-0714,Okra Chips,Line F,2025-03-23 00:00:00,Mar-2025,Q1-2025,Night,Priya S.,319.6,RM-2713,Hold – OOS,
BCH-2023-0715,Roasted Corn,Line A,2025-03-24 00:00:00,Mar-2025,Q1-2025,Morning,Anand M.,423.7,RM-2714,Released,2025-03-27 00:00:00
BCH-2023-0716,Chickpea Snacks,Line B,2025-03-25 00:00:00,Mar-2025,Q1-2025,Afternoon,Sagar A.,234.4,RM-2715,Released,2025-03-27 00:00:00
BCH-2023-0717,Banana Chips,Line C,2025-03-26 00:00:00,Mar-2025,Q1-2025,Night,Divya N.,367.9,RM-2716,Released,2025-03-29 00:00:00
BCH-2023-0718,Sweet Potato Chips,Line D,2025-03-27 00:00:00,Mar-2025,Q1-2025,Morning,Karthik V.,387.9,RM-2717,Released,2025-03-30 00:00:00
BCH-2023-0719,Masala Peanuts,Line E,2025-03-28 00:00:00,Mar-2025,Q1-2025,Afternoon,Meena R.,515.8,RM-2718,Released,2025-03-29 00:00:00
BCH-2023-0720,Tapioca Crisps,Line F,2025-03-29 00:00:00,Mar-2025,Q1-2025,Night,Suresh B.,607.8,RM-2719,Released,2025-03-31 00:00:00
BCH-2023-0721,Jackfruit Chips,Line A,2025-03-30 00:00:00,Mar-2025,Q1-2025,Morning,Ramesh K.,592.1,RM-2720,Released,2025-03-31 00:00:00
BCH-2023-0722,Okra Chips,Line B,2025-03-31 00:00:00,Mar-2025,Q1-2025,Afternoon,Priya S.,430.8,RM-2721,Released,2025-04-02 00:00:00
BCH-2023-0723,Roasted Corn,Line C,2025-04-05 00:00:00,Apr-2025,Q2-2025,Night,Anand M.,556.7,RM-2722,Released,2025-04-08 00:00:00
BCH-2023-0724,Chickpea Snacks,Line D,2025-04-06 00:00:00,Apr-2025,Q2-2025,Morning,Sagar A.,342.1,RM-2723,Released,2025-04-08 00:00:00
BCH-2023-0725,Banana Chips,Line E,2025-04-07 00:00:00,Apr-2025,Q2-2025,Afternoon,Divya N.,351.9,RM-2724,Released,2025-04-10 00:00:00
BCH-2023-0726,Sweet Potato Chips,Line F,2025-04-08 00:00:00,Apr-2025,Q2-2025,Night,Karthik V.,248.8,RM-2725,Released,2025-04-10 00:00:00
BCH-2023-0727,Masala Peanuts,Line A,2025-04-09 00:00:00,Apr-2025,Q2-2025,Morning,Meena R.,396.3,RM-2726,Released,2025-04-12 00:00:00
BCH-2023-0728,Tapioca Crisps,Line B,2025-04-12 00:00:00,Apr-2025,Q2-2025,Afternoon,Suresh B.,347.8,RM-2727,Released,2025-04-14 00:00:00
BCH-2023-0729,Jackfruit Chips,Line C,2025-04-13 00:00:00,Apr-2025,Q2-2025,Night,Ramesh K.,514.0,RM-2728,Released,2025-04-15 00:00:00
BCH-2023-0730,Okra Chips,Line D,2025-04-14 00:00:00,Apr-2025,Q2-2025,Morning,Priya S.,274.2,RM-2729,Released,2025-04-17 00:00:00
BCH-2023-0731,Roasted Corn,Line E,2025-04-15 00:00:00,Apr-2025,Q2-2025,Afternoon,Anand M.,234.2,RM-2730,Released,2025-04-17 00:00:00
BCH-2023-0732,Chickpea Snacks,Line F,2025-04-16 00:00:00,Apr-2025,Q2-2025,Night,Sagar A.,255.8,RM-2731,Released,2025-04-17 00:00:00
BCH-2023-0733,Banana Chips,Line A,2025-04-17 00:00:00,Apr-2025,Q2-2025,Morning,Divya N.,246.6,RM-2732,Released,2025-04-20 00:00:00
BCH-2023-0734,Sweet Potato Chips,Line B,2025-04-19 00:00:00,Apr-2025,Q2-2025,Afternoon,Karthik V.,217.3,RM-2733,Released,2025-04-20 00:00:00
BCH-2023-0735,Masala Peanuts,Line C,2025-04-20 00:00:00,Apr-2025,Q2-2025,Night,Meena R.,588.0,RM-2734,Released,2025-04-23 00:00:00
BCH-2023-0736,Tapioca Crisps,Line D,2025-04-21 00:00:00,Apr-2025,Q2-2025,Morning,Suresh B.,592.8,RM-2735,Hold – OOS,
BCH-2023-0737,Jackfruit Chips,Line E,2025-04-23 00:00:00,Apr-2025,Q2-2025,Afternoon,Ramesh K.,474.0,RM-2736,Rejected,
BCH-2023-0738,Okra Chips,Line F,2025-04-26 00:00:00,Apr-2025,Q2-2025,Night,Priya S.,416.5,RM-2737,Released,2025-04-29 00:00:00
BCH-2023-0739,Roasted Corn,Line A,2025-04-27 00:00:00,Apr-2025,Q2-2025,Morning,Anand M.,415.3,RM-2738,Released,2025-04-29 00:00:00
BCH-2023-0740,Chickpea Snacks,Line B,2025-04-29 00:00:00,Apr-2025,Q2-2025,Afternoon,Sagar A.,485.1,RM-2739,Released,2025-05-02 00:00:00
BCH-2023-0741,Banana Chips,Line C,2025-04-30 00:00:00,Apr-2025,Q2-2025,Night,Divya N.,459.6,RM-2740,Released,2025-05-01 00:00:00
BCH-2023-0742,Sweet Potato Chips,Line D,2025-05-01 00:00:00,May-2025,Q2-2025,Morning,Karthik V.,610.2,RM-2741,Released,2025-05-04 00:00:00
BCH-2023-0743,Masala Peanuts,Line E,2025-05-02 00:00:00,May-2025,Q2-2025,Afternoon,Meena R.,384.4,RM-2742,Released,2025-05-03 00:00:00
BCH-2023-0744,Tapioca Crisps,Line F,2025-05-03 00:00:00,May-2025,Q2-2025,Night,Suresh B.,501.9,RM-2743,Released,2025-05-04 00:00:00
BCH-2023-0745,Jackfruit Chips,Line A,2025-05-05 00:00:00,May-2025,Q2-2025,Morning,Ramesh K.,409.0,RM-2744,Released,2025-05-08 00:00:00
BCH-2023-0746,Okra Chips,Line B,2025-05-07 00:00:00,May-2025,Q2-2025,Afternoon,Priya S.,584.2,RM-2745,Released,2025-05-09 00:00:00
BCH-2023-0747,Roasted Corn,Line C,2025-05-12 00:00:00,May-2025,Q2-2025,Night,Anand M.,616.8,RM-2746,Released,2025-05-13 00:00:00
BCH-2023-0748,Chickpea Snacks,Line D,2025-05-14 00:00:00,May-2025,Q2-2025,Morning,Sagar A.,309.8,RM-2747,Released,2025-05-17 00:00:00
BCH-2023-0749,Banana Chips,Line E,2025-05-15 00:00:00,May-2025,Q2-2025,Afternoon,Divya N.,203.5,RM-2748,Released,2025-05-17 00:00:00
BCH-2023-0750,Sweet Potato Chips,Line F,2025-05-16 00:00:00,May-2025,Q2-2025,Night,Karthik V.,203.2,RM-2749,Released,2025-05-18 00:00:00
BCH-2023-0751,Masala Peanuts,Line A,2025-05-17 00:00:00,May-2025,Q2-2025,Morning,Meena R.,241.0,RM-2750,Released,2025-05-18 00:00:00
BCH-2023-0752,Tapioca Crisps,Line B,2025-05-22 00:00:00,May-2025,Q2-2025,Afternoon,Suresh B.,253.8,RM-2751,Released,2025-05-23 00:00:00
BCH-2023-0753,Jackfruit Chips,Line C,2025-05-23 00:00:00,May-2025,Q2-2025,Night,Ramesh K.,341.1,RM-2752,Released,2025-05-25 00:00:00
BCH-2023-0754,Okra Chips,Line D,2025-05-24 00:00:00,May-2025,Q2-2025,Morning,Priya S.,449.5,RM-2753,Released,2025-05-26 00:00:00
BCH-2023-0755,Roasted Corn,Line E,2025-05-25 00:00:00,May-2025,Q2-2025,Afternoon,Anand M.,301.0,RM-2754,Released,2025-05-27 00:00:00
BCH-2023-0756,Chickpea Snacks,Line F,2025-05-26 00:00:00,May-2025,Q2-2025,Night,Sagar A.,560.8,RM-2755,Released,2025-05-29 00:00:00
BCH-2023-0757,Banana Chips,Line A,2025-05-29 00:00:00,May-2025,Q2-2025,Morning,Divya N.,618.4,RM-2756,Released,2025-05-31 00:00:00
BCH-2023-0758,Sweet Potato Chips,Line B,2025-05-30 00:00:00,May-2025,Q2-2025,Afternoon,Karthik V.,487.9,RM-2757,Released,2025-05-31 00:00:00
BCH-2023-0759,Masala Peanuts,Line C,2025-05-31 00:00:00,May-2025,Q2-2025,Night,Meena R.,434.7,RM-2758,Released,2025-06-03 00:00:00
BCH-2023-0760,Tapioca Crisps,Line D,2025-06-01 00:00:00,Jun-2025,Q2-2025,Morning,Suresh B.,215.5,RM-2759,Hold – OOS,
BCH-2023-0761,Jackfruit Chips,Line E,2025-06-02 00:00:00,Jun-2025,Q2-2025,Afternoon,Ramesh K.,587.7,RM-2760,Hold – OOS,
BCH-2023-0762,Okra Chips,Line F,2025-06-03 00:00:00,Jun-2025,Q2-2025,Night,Priya S.,594.8,RM-2761,Released,2025-06-05 00:00:00
BCH-2023-0763,Roasted Corn,Line A,2025-06-04 00:00:00,Jun-2025,Q2-2025,Morning,Anand M.,357.3,RM-2762,Released,2025-06-05 00:00:00
BCH-2023-0764,Chickpea Snacks,Line B,2025-06-07 00:00:00,Jun-2025,Q2-2025,Afternoon,Sagar A.,320.2,RM-2763,Released,2025-06-10 00:00:00
BCH-2023-0765,Banana Chips,Line C,2025-06-09 00:00:00,Jun-2025,Q2-2025,Night,Divya N.,502.0,RM-2764,Released,2025-06-10 00:00:00
BCH-2023-0766,Sweet Potato Chips,Line D,2025-06-11 00:00:00,Jun-2025,Q2-2025,Morning,Karthik V.,557.1,RM-2765,Released,2025-06-13 00:00:00
BCH-2023-0767,Masala Peanuts,Line E,2025-06-13 00:00:00,Jun-2025,Q2-2025,Afternoon,Meena R.,343.7,RM-2766,Released,2025-06-16 00:00:00
BCH-2023-0768,Tapioca Crisps,Line F,2025-06-14 00:00:00,Jun-2025,Q2-2025,Night,Suresh B.,487.6,RM-2767,Released,2025-06-15 00:00:00
BCH-2023-0769,Jackfruit Chips,Line A,2025-06-16 00:00:00,Jun-2025,Q2-2025,Morning,Ramesh K.,518.1,RM-2768,Released,2025-06-18 00:00:00
BCH-2023-0770,Okra Chips,Line B,2025-06-17 00:00:00,Jun-2025,Q2-2025,Afternoon,Priya S.,221.7,RM-2769,Released,2025-06-18 00:00:00
BCH-2023-0771,Roasted Corn,Line C,2025-06-18 00:00:00,Jun-2025,Q2-2025,Night,Anand M.,232.6,RM-2770,Released,2025-06-21 00:00:00
BCH-2023-0772,Chickpea Snacks,Line D,2025-06-19 00:00:00,Jun-2025,Q2-2025,Morning,Sagar A.,215.8,RM-2771,Hold – OOS,
BCH-2023-0773,Banana Chips,Line E,2025-06-22 00:00:00,Jun-2025,Q2-2025,Afternoon,Divya N.,370.1,RM-2772,Released,2025-06-24 00:00:00
BCH-2023-0774,Sweet Potato Chips,Line F,2025-06-25 00:00:00,Jun-2025,Q2-2025,Night,Karthik V.,232.2,RM-2773,Released,2025-06-26 00:00:00
BCH-2023-0775,Masala Peanuts,Line A,2025-06-26 00:00:00,Jun-2025,Q2-2025,Morning,Meena R.,196.9,RM-2774,Released,2025-06-28 00:00:00
BCH-2023-0776,Tapioca Crisps,Line B,2025-07-03 00:00:00,Jul-2025,Q3-2025,Afternoon,Suresh B.,508.7,RM-2775,Released,2025-07-04 00:00:00
BCH-2023-0777,Jackfruit Chips,Line C,2025-07-04 00:00:00,Jul-2025,Q3-2025,Night,Ramesh K.,602.0,RM-2776,Released,2025-07-06 00:00:00
BCH-2023-0778,Okra Chips,Line D,2025-07-06 00:00:00,Jul-2025,Q3-2025,Morning,Priya S.,388.9,RM-2777,Rejected,
BCH-2023-0779,Roasted Corn,Line E,2025-07-09 00:00:00,Jul-2025,Q3-2025,Afternoon,Anand M.,505.7,RM-2778,Released,2025-07-10 00:00:00
BCH-2023-0780,Chickpea Snacks,Line F,2025-07-10 00:00:00,Jul-2025,Q3-2025,Night,Sagar A.,563.1,RM-2779,Released,2025-07-11 00:00:00
BCH-2023-0781,Banana Chips,Line A,2025-07-11 00:00:00,Jul-2025,Q3-2025,Morning,Divya N.,217.8,RM-2780,Released,2025-07-14 00:00:00
BCH-2023-0782,Sweet Potato Chips,Line B,2025-07-13 00:00:00,Jul-2025,Q3-2025,Afternoon,Karthik V.,296.2,RM-2781,Released,2025-07-14 00:00:00
BCH-2023-0783,Masala Peanuts,Line C,2025-07-15 00:00:00,Jul-2025,Q3-2025,Night,Meena R.,320.3,RM-2782,Released,2025-07-17 00:00:00
BCH-2023-0784,Tapioca Crisps,Line D,2025-07-16 00:00:00,Jul-2025,Q3-2025,Morning,Suresh B.,518.3,RM-2783,Released,2025-07-17 00:00:00
BCH-2023-0785,Jackfruit Chips,Line E,2025-07-18 00:00:00,Jul-2025,Q3-2025,Afternoon,Ramesh K.,430.0,RM-2784,Released,2025-07-21 00:00:00
BCH-2023-0786,Okra Chips,Line F,2025-07-19 00:00:00,Jul-2025,Q3-2025,Night,Priya S.,376.9,RM-2785,Released,2025-07-20 00:00:00
BCH-2023-0787,Roasted Corn,Line A,2025-07-22 00:00:00,Jul-2025,Q3-2025,Morning,Anand M.,315.5,RM-2786,Released,2025-07-24 00:00:00
BCH-2023-0788,Chickpea Snacks,Line B,2025-07-23 00:00:00,Jul-2025,Q3-2025,Afternoon,Sagar A.,443.4,RM-2787,Released,2025-07-25 00:00:00
BCH-2023-0789,Banana Chips,Line C,2025-07-24 00:00:00,Jul-2025,Q3-2025,Night,Divya N.,590.5,RM-2788,Released,2025-07-26 00:00:00
BCH-2023-0790,Sweet Potato Chips,Line D,2025-07-25 00:00:00,Jul-2025,Q3-2025,Morning,Karthik V.,552.1,RM-2789,Rejected,
BCH-2023-0791,Masala Peanuts,Line E,2025-07-27 00:00:00,Jul-2025,Q3-2025,Afternoon,Meena R.,558.4,RM-2790,Hold – OOS,
BCH-2023-0792,Tapioca Crisps,Line F,2025-07-28 00:00:00,Jul-2025,Q3-2025,Night,Suresh B.,417.1,RM-2791,Released,2025-07-29 00:00:00
BCH-2023-0793,Jackfruit Chips,Line A,2025-07-31 00:00:00,Jul-2025,Q3-2025,Morning,Ramesh K.,398.1,RM-2792,Released,2025-08-01 00:00:00
BCH-2023-0794,Okra Chips,Line B,2025-08-01 00:00:00,Aug-2025,Q3-2025,Afternoon,Priya S.,507.3,RM-2793,Released,2025-08-04 00:00:00
BCH-2023-0795,Roasted Corn,Line C,2025-08-02 00:00:00,Aug-2025,Q3-2025,Night,Anand M.,567.6,RM-2794,Released,2025-08-04 00:00:00
BCH-2023-0796,Chickpea Snacks,Line D,2025-08-03 00:00:00,Aug-2025,Q3-2025,Morning,Sagar A.,607.7,RM-2795,Released,2025-08-06 00:00:00
BCH-2023-0797,Banana Chips,Line E,2025-08-04 00:00:00,Aug-2025,Q3-2025,Afternoon,Divya N.,403.3,RM-2796,Released,2025-08-07 00:00:00
BCH-2023-0798,Sweet Potato Chips,Line F,2025-08-05 00:00:00,Aug-2025,Q3-2025,Night,Karthik V.,458.0,RM-2797,Released,2025-08-08 00:00:00
BCH-2023-0799,Masala Peanuts,Line A,2025-08-10 00:00:00,Aug-2025,Q3-2025,Morning,Meena R.,552.7,RM-2798,Released,2025-08-12 00:00:00
BCH-2023-0800,Tapioca Crisps,Line B,2025-08-11 00:00:00,Aug-2025,Q3-2025,Afternoon,Suresh B.,202.2,RM-2799,Released,2025-08-12 00:00:00
BCH-2023-0801,Jackfruit Chips,Line C,2025-08-14 00:00:00,Aug-2025,Q3-2025,Night,Ramesh K.,211.2,RM-2800,Released,2025-08-16 00:00:00
BCH-2023-0802,Okra Chips,Line D,2025-08-16 00:00:00,Aug-2025,Q3-2025,Morning,Priya S.,395.3,RM-2801,Released,2025-08-19 00:00:00
BCH-2023-0803,Roasted Corn,Line E,2025-08-18 00:00:00,Aug-2025,Q3-2025,Afternoon,Anand M.,453.0,RM-2802,Released,2025-08-19 00:00:00
BCH-2023-0804,Chickpea Snacks,Line F,2025-08-19 00:00:00,Aug-2025,Q3-2025,Night,Sagar A.,428.5,RM-2803,Released,2025-08-21 00:00:00
BCH-2023-0805,Banana Chips,Line A,2025-08-21 00:00:00,Aug-2025,Q3-2025,Morning,Divya N.,507.9,RM-2804,Released,2025-08-24 00:00:00
BCH-2023-0806,Sweet Potato Chips,Line B,2025-08-22 00:00:00,Aug-2025,Q3-2025,Afternoon,Karthik V.,296.6,RM-2805,Released,2025-08-25 00:00:00
BCH-2023-0807,Masala Peanuts,Line C,2025-08-29 00:00:00,Aug-2025,Q3-2025,Night,Meena R.,438.8,RM-2806,Released,2025-08-31 00:00:00
BCH-2023-0808,Tapioca Crisps,Line D,2025-08-30 00:00:00,Aug-2025,Q3-2025,Morning,Suresh B.,361.2,RM-2807,Released,2025-09-01 00:00:00
BCH-2023-0809,Jackfruit Chips,Line E,2025-08-31 00:00:00,Aug-2025,Q3-2025,Afternoon,Ramesh K.,345.3,RM-2808,Hold – OOS,
BCH-2023-0810,Okra Chips,Line F,2025-09-01 00:00:00,Sep-2025,Q3-2025,Night,Priya S.,574.0,RM-2809,Released,2025-09-04 00:00:00
